text,emoji,emoji_id
just downloaded a new twitter app for my phone so much better already, 🤩,31
the party never ends does it, 🎉,15
happy sweet dont leave me hanging for a week again, 😃,27
so no storms today but decided to go to work, 🌤,67
super pissed about probably not being able to go to wm weekend fuck not having a car, 🤬,3
im selling my macbook, 💻,78
i think mama bought me a puki for my birthday i dont want to get my hopes up but, 🤞,21
depressed beyond all get out, 😔,7
one down three more to go gosh, 💪,45
ok i slept most of the day away i feel like crap, 😞,53
i can smell you from here man smexy, 😉,61
oh back are you my arm is absolutely killing, 🤕,17
hugs, 🤗,23
i just recently found out that those people live less than an hour away from me, 🤗,23
not feeling good think i am staying in bed tonight, 😔,7
ahhhhh im missing out, 😭,8
i know its a sign of how tweetaddicted i am that i felt bad that id neglected it, 😔,7
im sorry you had a bad day, 😔,7
very funnybut theres no happy ending, 😔,7
hope this works httpunucr or a simple pic httpunuer what a capacity for remembering my tweet and name, 🤞,21
im working on it my final, 💪,45
i already miss you can you forgive me and be my friend again, 🤗,23
that would be, 🔥,65
i need a rest majorly just a day of rest sunday maybe, 💤,47
thanks for the feedback we will not moderate one sentence stories from now on, 🙌,41
ive spoken with them too i think they could start by simply writing more interesting stories, 🤔,1
after slightly oversleeping i sat up quickly in bed and had to ask if it was monday im sad my weekend is over, 😔,7
is not that successful for me so far, 😔,7
i so hope my chauffeur will be ready when i hit up ny remember your taking me to every quintessential spot imaginable ï½xdï½, 🤩,31
dont feel very well so im just gonna rest today was hilarious though, 😷,4
this is so sad its so not like pinks its horrid im depressed httptwitpiccomijh, 😞,53
on the long journey home excited for the future hello june san marcos tonight be in austin tomorrow afternoon, 🤩,31
is trying to work despite the coldflu thing still attacking him, 🤒,19
nope sad to say its quite common almost the norm, 😔,7
he is el cute, 😍,51
gonna go lay down and try to sleep gotta get up at blahh goodnight all my tweethearts tweet dreams xoxoxo, 😴,10
why do people have to be so inconsiderate i miss my troy friends, 😞,53
cutting the grass be done soon, 🤞,21
whoops let that one slip, 😳,56
if any knows how make or where buy potent amp i mean potent snoop dogglil wayne potent edibles plz contact meim tired of the search, 🔥,65
says umuulan ng malakas huhu i really dont like rain gloomy httpplurkcompu, 🌧,38
x, 🤔,1
i did this, 🎉,15
no there is not a th onei got sad when i finished the th one, 😢,16
ugh km and hrs sitting in a car across days sucks for a bad back ouch, 🤕,17
was at static x concert was amazing and saw the support band the defiled for the second time they are amazing live a band for the future, 🤘,28
yeaaah wouldve been good to know that record store day in canada does not include the leonard cohen record i wanted, 🤦,35
what kind of trouble should i get in to tonight i think it takes guys longer to get ready than girls, 🤔,1
will have to its only across the water and all just damned expensive, 🤦,35
cody really jack and the box i think im upgrade the chase is done, 🤩,31
last night we had archbishop gregorys seasons tickets and the best seats at the braves game nerver had the money buy such tickets, 🤑,11
u know things are not alrite when u r at home alone no food and no water, 😢,16
g chord hurts, 🤕,17
regen am southside, 🌧,38
myweakness surfer boys with blonde hair and blue eyesthink paul walker, 🌊,68
be honest the treadmill was off and you were sitting on it, 😳,56
aus survived a recession does this mean more money hand outs from mr rudd, 🤑,11
whyyy dont say tht, 😔,7
u might wanna holla at but be careful or she gon trade you for drake or sumn, 🤔,1
the people o iran want mahmud ahmadinedschad amp not you, 🙅,97
hiya gi i wanna see any lovely presleys pics xxx, 😍,51
drss appt got a horrible fever blister after converting to a nigger in cancun, 🤢,20
do you really want to spend months doing nothing yalla nofe i knw u enjoy hard work p good luck, 💪,45
studying for a test, 🤓,63
feels really mean today and i dont like it left negatives on ebay and reported mailman to usps must do random act of kindness, 🤗,23
tomorrow is our first day of classes, 🤩,31
thinks he must look hotter in black right kimmy just finishedextra curricular activities too much to do back in tomorrow, 🤔,1
poor baby i still love you lt, ❤️,33
so sad theyll find any reason to be mean tho it ends when theyre being starved by a tvcompany ridiculous im praying, 🙏,5
the sale has lifted my spirits for now sometimes slow sales get me really down and then one gets sold and its all good again, 🤗,23
i love heaven help us its my favourite bside in the history of ever, ❤️,33
great evening to all of my new followersi only ask that you interact and be yourself, 🤗,23
brad pitt on friends when he was fitt now hes starting to let himself go, 😂,9
wow ok so most of the russian i didnt understand very well at all but it sounds like you are feeling lonely, 😔,7
it is steaming in full here httpbitlyoxeiq, 🔥,65
me i forgot to bring my breakfast this morningggg gary maybe tomorrow you can eat breakfasts in a strange sort of revenge, 🤔,1
you think hmm im just going crazy maybe its madness xd, 😊,25
i wish have fun playing hooky, 🤩,31
haveyouever wished microsoft never had to update xbox live im so sad i cant play cod live, 😔,7
really really really has to try and sleep tonight as long long long day tommorow night all, 😴,10
thinking bout marrow wont change how i feel day, 🤔,1
needs a place to stay in phili for the nite, 🏠,75
waiting out the storm before heading outside to do night check in the barn area is under flash flood watch hooray, 🌧,38
no love lol, 😞,53
hmmmmm i think it was around ish then he said brb at like but never came back, 🤔,1
going to sleep the concert was fun, 😴,10
java is not working hmph cant upload photos to facebook, 🤬,3
im missin out, 😔,7
no my team mates arent really playing, 🤦,35
sittin herehavent been on in a koo minute i miss all my twitterz, 😢,16
just cleaned my room, 🧹,87
talk to the insurance companies about what sort of claims they receive scarybut they are fun, 😱,0
so gucci gotta sale but the shoes for men are weak this season, 🤔,1
how many times must i say bradiewebbstack for it to be on the trending list topic thing, 🤔,1
have you attempted it yet i might run through them on thursday interesting mix what with exodus pt in there, 🤔,1
thanks for making me feel stupid, 😞,53
in the hotel laying on the floor just said goodnight to the wife i get to see her next sunday, 💤,47
revising for bio test tomo sheesh last week of school n we get a flipin test, 🤦,35
love that bag enjoy the gym and your pineapple, 💕,54
thank you so much im so excited gives you lots of love, 🤗,23
that is what caused the collapse and knee injury, 🤕,17
what you going to say to robert this time, 🤔,1
i wish adri woke up this happy everyday so cute to see her little smile when i walked in her room, 😊,25
goodluck to wishing her well sorry i cant bd there, 🤞,21
berlin update still using internet cafe, 💻,78
hayy shaun lol i met u in canbrah yerr boii, 😃,27
on tuesday i had to put my dog to sleep, 💔,42
tweet i wanna troll stroll, 🤪,14
i was so excited when i saw the cool jacobwolf transformationreally cool special effects amp jaspers attack, 🤩,31
thank you im so glad you liked it sequels are major nervewrackers for authors, 🤞,21
enjoying the first day of my new job, 🤩,31
nah seriously day i beat her lolshe normally winsy cant i have my moment gloat lol, 😁,22
god sends me a load but never an overload, 🙏,5
tom please reply me boy haha mrtwiiter universe i love u ltthanks for coming to argentina i love you somuch xx, ❤️,33
i can see it is getting darker outside is it coming, 🌩,83
stupiddddddddd english courseworkk and no britains got talent what am i going to do, 😩,12
misses everyone from my school since the last day of quotschoolquot at golden gate park, 😢,16
really cool d preciso pegar esse, 🤩,31
my eyes are dropping to a close lol i gotta sleep night tweeters, 😴,10
colettes th bday party tonight i have nothing to wear x, 🤷,64
im jealous i dont have anyone to see them with when they come here, 😞,53
no to cleveland but hope for a twug, 🤞,21
good morning kirstie xo how was that date i like those kind of days well not really boring just breathinglybeing xoxo, 😔,7
trust me i felt like jammies last night hell i still feel like jammies today, 😴,10
got here mad late missed songs show went soooo fast but still great, 😁,22
is so hyped up for sims, 🤩,31
the bassist is hot, 😍,51
hahaha ive loved him since sharkboyamplavagirl but yeah you know we only have to wait till november gahhh, 😍,51
now the quite interesting question is how thick is a book of pages i really am interested, 🤔,1
just got to work cant wait to have my car so i dont have to work, 🚗,60
still no word from my host if atm can be restored, 🤔,1
httptwitpiccomare look who flew past my house today its good to see her home again, 🙌,41
