text,emoji,emoji_id
i was so ticked yesterday when they cut into the middle of the show and after a friday cliffhanger, 🤬,3
i actually did no work at college today and im still absolutely shattered, 😴,10
oh i adore your home sweet home mini painting so cute, 🏡,32
im so fucking stoked but i still have to wait like months, 🤩,31
havent been able to favorite your tweets in over a week, 😞,53
just started using the wordpress flexibility theme man it is off the hook and its free, 🤩,31
the delicious food necessitates a change of clothing now , 😖,13
have a smooth flight and be ready to chat with us on twitter after you touch down , 🛫,95
beyonce was so amazin last nite wany go again i really hope she comes back soon best concert ive ever been at, 😍,51
wants a puppy so badly, 🐶,43
yeah ie has been such a pain, 😩,12
lets make that idle ranch more lively and worthwhile , 🤠,49
i like it too short and catchy thats why im not complaining, 🤗,23
in a zipcar heading home from jersey of course i got lost, 🤦,35
diversity this is what i have been waiting for bgt, 🤗,23
becoming a shareholder of wwwmeasia is the perfect way to earn dividends for free without putting in any effort  which i highly recommend , 🤑,11
we cant let this beautiful and sunny morning go to waste  lets enjoy the day , ☀️,77
gourgeous sunny saturday and im at work, 🌞,26
tidyin up my messy room and then just go out for a walk i dont wanna study today, 🧹,87
just got back from starbucks grande mocha frapuccino delicious, 🤤,84
drink as many fluids as you possibly can and keep your whole body covered with blankets, 🤒,19
the rain poured heavily last night  but were fine now , 🌤,67
summer freedom well not for me, 🌞,26
toaster broken now schwarzbrot for breakfast instead, 🤦,35
thats unfortunate  anyway  im off to purchase some fruit pastille ice lollies  and im positive it will be a topic of conversation , 🍦,58
is back to the grindstone for hours shifts, 💪,45
but now im at work no wife to nag me hows your day, 😎,89
we finished the middle floor cleaning  but theres still a large amount of work left to do , 🧹,87
its too bad pizza isnt one of the approved options here , 🍕,48
am jack in the box and quotnaked gunquot with john hes making me feel so much better ps httptwitpiccomti, 😁,22
pierced the tongue i wonder whats next, 🤔,1
never used to have to do this and used to get loads of flowers and courgettes but last years crap, 🤦,35
hey  youre incredible , 🤘,28
is waiting for tonight bikinians botanique, 🤩,31
hey sending love from south africa planing of surprising us with a visit in the near future congrats with everything, 🤗,23
its noon  and im getting hungry  nordstroms tomato basil soup and salad are sounding great for lunch, 🍴,6
printed it and have it posted in my cube, 🤩,31
if i could send some to you i would ya know it closes eyes and twitches nose did ya get it, 😊,25
ahhh it feels nice to sleep in now its time to study, 😩,12
got new clothes today, 🤩,31
grrrr my iphone is sat doing nothing right now, 🤬,3
i wish i had taken driver ed class earlier cuz now i really need a car n a license, 🤦,35
nah youre not a dork if you are then i am looked it up a few months ago amp last night learned ftw always learning, 🤓,63
so romantic if i was there i wouldve cried, 😭,8
dammit im gonna be tardy to the party, 🤦,35
im into threatening to be into wacky stuff, 😱,0
got my brother admitted into the hospital so he canbget better involved a lot of phone calls, 🤗,23
would you please vote for tom  hes currently in third place and needs our support, 🗳,71
flying back to philadelphia not wanting to leave mah babe, 😢,16
gd afteroon my fellow twitters tis a beautiful day n i hope we all gt are summer swagger on lol, 🌞,26
ready to meet up with my personal trainer in the morn i hope he dunt work me hard, 😬,46
space shuttle star trek etc i loved it i never got the bricks to build anything fabulous but i admire those who do, 🤩,31
im trying to reduce the amount of stuff i own and reading through my books is part of that process , 📚,73
if i go i will definitely post im not holding my breathe though, 🤞,21
i cant seem to get any shuteye with the loud thunder at the vampire baseball game , 🌩,83
so text me if you want to run tomorrow see how tonight goes for you and the kids, 🏃,74
he has to have a new suitcase but he is just so bloody indecicive everytime he wants to buy something it takes hours, 🤦,35
the daily fuel for my eating habits is provided by mec interactions digital platform , 🍽,24
lol that why hes your ex, 😂,9
aaaah i hate school reports, 😩,12
lunch break  how about we go for something light like nordstroms tomato basil soup and salad  i want to leave some space for dinner with my loved ones , 🍴,6
im sorry to hear that, 🍕,48
right in time for the mega event my old etrex gps gave up projectgame, 🎉,15
the office seems to come alive when the interns start singing while they work , 🎤,72
my the post about our latest trip looks aweesssomme getting the hang of it, 🤩,31
descending to the lower level  i brightly said good morning  to everyone and got different reactions  from cordial his to unsympathetic hello  loser retorts , 😒,81
i had the best day ever, 😁,22
relaxing is as simple as a few brush strokes on canvas  a comfortable hammock  and a good book , 📖,76
oh i didnt think of thati only have to shave my beard once every other day so its not bad, 🤔,1
it is shame that beejive has not been supported anymore if only it was open sourced, 🙁,55
im scaring d right now its so funny, 😂,9
my throat hurts, 🤒,19
i assembled a new playlist that i can jog to i probably wont get through many songs hahaha, 🏃,74
find it amazing how you always stay in good mood and so festive god bless, 🙏,5
not even an hour with them can make you like them , 😉,61
what up twitter another lame week, 🙄,70
mowing the lawn is getting hard on my diabetic legs, 🤕,17
i really want the new sims i need to get a job, 🤑,11
i love cake the band not the dessert my bro got me a sticker from their concert, 🎸,66
the charm of this sunkissed morning is urging us to relish the day , ☀️,77
i would normally be able to but i got to work late and now cant take a lunch boo, 😞,53
cant wait to see you in irvine, 🤗,23
i am so sorry i forgot to get you today i bet someone will let you borrow their car wink wink stephy, 😔,7
salutations, 🤠,49
birthday party at the beach, 🎉,15
im not just going to let the game sit there  im going to play it , 🎮,82
tomorrow is monday another long week of work just keep counting down to a full week of fun in the sun, 🌞,26
revision isnt my top priority at the moment , 🤷,64
so many kids being kidnapped why, 😞,53
all smoked my rabbit is so cute but he hates me, 🤔,1
i could tell lol, 😆,29
enjoying my week offnow comes the busy part, 🤩,31
just woke uponly to find out that an error occurred with my download, 🤦,35
in germany now its the afterpart bmth was beat, 🤘,28
congrats where you gonna work, 🎉,15
its time to get going on dads cake while ensuring the room stays clean and organized , 🎂,52
its lunchtime  nordstroms tomato basil soup and salad are a great option for something light, 🍴,6
exactly im dying here, 😭,8
coping with boredom is a breeze when i can click and create random noises , 🙄,70
i couldnt help but feel content as i let out a yawn after eating those great pretzels , 😋,98
hey golden is here with me and just wanted to say hi and have a great morning, 🌞,26
tonights plan is to go to meagans for dinner  a movie  and drinks , 🍿,86
how sad  but  im about to get some fruit pastille ice lollies  and it might end up becoming a topic of conversation , 🍦,58
at mco crew lounge waiting to take the plane out to white plains then limo back to jfk amp im done only day off though b another day, 🛫,95
this is some bull im going to bednight night, 💤,47
up please bro i really need into the awesome u beta cmon bigfun youre my up hero, 🙏,5
i hope ancelotti brings kaka and pato with him, 🤞,21
impatiently waiting for a reply like a dog for its morning walk , 🐶,43
i couldnt resist letting out a yawn of pleasure after eating those delicious pretzels , 😋,98
tweet testing tweet testing it works, 🤔,1
im kinda in a sad mood for blue skies is not helping much such a sad song, 😔,7
cause it slid out of place so he had to fix it i wonder if thats wat it feels like to get shot, 🤕,17
finished reading king oedipus now have the nd oedipus and antigone to read i lost my bookmark for pride amp prejudice where am i up to, 🤔,1
